;38;JN65KP, JN65LP, JN65KO, JN65LO, JN65KN, JN65LN, JN65KM, JN65LM
;39;JN65MP, JN65NP, JN65MO, JN65NO, JN65MN, JN65NN, JN65MM, JN65NM
BK;03;JN35ML, JN35NL, JN35MK, JN35NK, JN35MJ, JN35NJ, JN35MI, JN35NI
;04;JN35OL, JN35PL, JN35OK, JN35PK, JN35OJ, JN35PJ, JN35OI, JN35PI
;05;JN35QL, JN35RL, JN35QK, JN35RK, JN35QJ, JN35RJ, JN35QI, JN35RI
;06;JN35SL, JN35TL, JN35SK, JN35TK, JN35SJ, JN35TJ, JN35SI, JN35TI
;07;JN35UL, JN35VL, JN35UK, JN35VK, JN35UJ, JN35VJ, JN35UI, JN35VI
;08;JN35WL, JN35XL, JN35WK, JN35XK, JN35WJ, JN35XJ, JN35WI, JN35XI
;09;JN45AL, JN45BL, JN45AK, JN45BK, JN45AJ, JN45BJ, JN45AI, JN45BI
;10;JN45CL, JN45DL, JN45CK, JN45DK, JN45CJ, JN45DJ, JN45CI, JN45DI
;11;JN45EL, JN45FL, JN45EK, JN45FK, JN45EJ, JN45FJ, JN45EI, JN45FI
;12;JN45GL, JN45HL, JN45GK, JN45HK, JN45GJ, JN45HJ, JN45GI, JN45HI
;13;JN45IL, JN45JL, JN45IK, JN45JK, JN45IJ, JN45JJ, JN45II, JN45JI
;14;JN45KL, JN45LL, JN45KK, JN45LK, JN45KJ, JN45LJ, JN45KI, JN45LI
;15;JN45ML, JN45NL, JN45MK, JN45NK, JN45MJ, JN45NJ, JN45MI, JN45NI
;16;JN45OL, JN45PL, JN45OK, JN45PK, JN45OJ, JN45PJ, JN45OI, JN45PI
;17;JN45QL, JN45RL, JN45QK, JN45RK, JN45QJ, JN45RJ, JN45QI, JN45RI
;18;JN45SL, JN45TL, JN45SK, JN45TK, JN45SJ, JN45TJ, JN45SI, JN45TI
;19;JN45UL, JN45VL, JN45UK, JN45VK, JN45UJ, JN45VJ, JN45UI, JN45VI
;20;JN45WL, JN45XL, JN45WK, JN45XK, JN45WJ, JN45XJ, JN45WI, JN45XI
;21;JN55AL, JN55BL, JN55AK, JN55BK, JN55AJ, JN55BJ, JN55AI, JN55BI
;22;JN55CL, JN55DL, JN55CK, JN55DK, JN55CJ, JN55DJ, JN55CI, JN55DI
;23;JN55EL, JN55FL, JN55EK, JN55FK, JN55EJ, JN55FJ, JN55EI, JN55FI
;24;JN55GL, JN55HL, JN55GK, JN55HK, JN55GJ, JN55HJ, JN55GI, JN55HI
;25;JN55IL, JN55JL, JN55IK, JN55JK, JN55IJ, JN55JJ, JN55II, JN55JI
;26;JN55KL, JN55LL, JN55KK, JN55LK, JN55KJ, JN55LJ, JN55KI, JN55LI
;27;JN55ML, JN55NL, JN55MK, JN55NK, JN55MJ, JN55NJ, JN55MI, JN55NI
;28;JN55OL, JN55PL, JN55OK, JN55PK, JN55OJ, JN55PJ, JN55OI, JN55PI
;29;JN55QL, JN55RL, JN55QK, JN55RK, JN55QJ, JN55RJ, JN55QI, JN55RI
;30;JN55SL, JN55TL, JN55SK, JN55TK, JN55SJ, JN55TJ, JN55SI, JN55TI
;31;JN55UL, JN55VL, JN55UK, JN55VK, JN55UJ, JN55VJ, JN55UI, JN55VI
;32;JN55WL, JN55XL, JN55WK, JN55XK, JN55WJ, JN55XJ, JN55WI, JN55XI
;33;JN65AL, JN65BL, JN65AK, JN65BK, JN65AJ, JN65BJ, JN65AI, JN65BI
;34;JN65CL, JN65DL, JN65CK, JN65DK, JN65CJ, JN65DJ, JN65CI, JN65DI
;35;JN65EL, JN65FL, JN65EK, JN65FK, JN65EJ, JN65FJ, JN65EI, JN65FI
;36;JN65GL, JN65HL, JN65GK, JN65HK, JN65GJ, JN65HJ, JN65GI, JN65HI
BL;02;JN35KH, JN35LH, JN35KG, JN35LG, JN35KF, JN35LF, JN35KE, JN35LE
;03;JN35MH, JN35NH, JN35MG, JN35NG, JN35MF, JN35NF, JN35ME, JN35NE
;04;JN35OH, JN35PH, JN35OG, JN35PG, JN35OF, JN35PF, JN35OE, JN35PE
;05;JN35QH, JN35RH, JN35QG, JN35RG, JN35QF, JN35RF, JN35QE, JN35RE
;06;JN35SH, JN35TH, JN35SG, JN35TG, JN35SF, JN35TF, JN35SE, JN35TE
;07;JN35UH, JN35VH, JN35UG, JN35VG, JN35UF, JN35VF, JN35UE, JN35VE
;08;JN35WH, JN35XH, JN35WG, JN35XG, JN35WF, JN35XF, JN35WE, JN35XE
;09;JN45AH, JN45BH, JN45AG, JN45BG, JN45AF, JN45BF, JN45AE, JN45BE
;10;JN45CH, JN45DH, JN45CG, JN45DG, JN45CF, JN45DF, JN45CE, JN45DE
;11;JN45EH, JN45FH, JN45EG, JN45FG, JN45EF, JN45FF, JN45EE, JN45FE
;12;JN45GH, JN45HH, JN45GG, JN45HG, JN45GF, JN45HF, JN45GE, JN45HE
;13;JN45IH, JN45JH, JN45IG, JN45JG, JN45IF, JN45JF, JN45IE, JN45JE
;14;JN45KH, JN45LH, JN45KG, JN45LG, JN45KF, JN45LF, JN45KE, JN45LE
;15;JN45MH, JN45NH, JN45MG, JN45NG, JN45MF, JN45NF, JN45ME, JN45NE
;16;JN45OH, JN45PH, JN45OG, JN45PG, JN45OF, JN45PF, JN45OE, JN45PE
;17;JN45QH, JN45RH, JN45QG, JN45RG, JN45QF, JN45RF, JN45QE, JN45RE
;18;JN45SH, JN45TH, JN45SG, JN45TG, JN45SF, JN45TF, JN45SE, JN45TE
;19;JN45UH, JN45VH, JN45UG, JN45VG, JN45UF, JN45VF, JN45UE, JN45VE
;20;JN45WH, JN45XH, JN45WG, JN45XG, JN45WF, JN45XF, JN45WE, JN45XE
;21;JN55AH, JN55BH, JN55AG, JN55BG, JN55AF, JN55BF, JN55AE, JN55BE
;22;JN55CH, JN55DH, JN55CG, JN55DG, JN55CF, JN55DF, JN55CE, JN55DE
;23;JN55EH, JN55FH, JN55EG, JN55FG, JN55EF, JN55FF, JN55EE, JN55FE
;24;JN55GH, JN55HH, JN55GG, JN55HG, JN55GF, JN55HF, JN55GE, JN55HE
;25;JN55IH, JN55JH, JN55IG, JN55JG, JN55IF, JN55JF, JN55IE, JN55JE
;26;JN55KH, JN55LH, JN55KG, JN55LG, JN55KF, JN55LF, JN55KE, JN55LE
;27;JN55MH, JN55NH, JN55MG, JN55NG, JN55MF, JN55NF, JN55ME, JN55NE
;28;JN55OH, JN55PH, JN55OG, JN55PG, JN55OF, JN55PF, JN55OE, JN55PE
;29;JN55QH, JN55RH, JN55QG, JN55RG, JN55QF, JN55RF, JN55QE, JN55RE
;30;JN55SH, JN55TH, JN55SG, JN55TG, JN55SF, JN55TF, JN55SE, JN55TE
;31;JN55UH, JN55VH, JN55UG, JN55VG, JN55UF, JN55VF, JN55UE, JN55VE
;32;JN55WH, JN55XH, JN55WG, JN55XG, JN55WF, JN55XF, JN55WE, JN55XE
;33;JN65AH, JN65BH, JN65AG, JN65BG, JN65AF, JN65BF, JN65AE, JN65BE
;34;JN65CH, JN65DH, JN65CG, JN65DG, JN65CF, JN65DF, JN65CE, JN65DE
;35;JN65EH, JN65FH, JN65EG, JN65FG, JN65EF, JN65FF, JN65EE, JN65FE
BM;00;JN35GD, JN35HD, JN35GC, JN35HC, JN35GB, JN35HB, JN35GA, JN35HA
;01;JN35ID, JN35JD, JN35IC, JN35JC, JN35IB, JN35JB, JN35IA, JN35JA
;02;JN35KD, JN35LD, JN35KC, JN35LC, JN35KB, JN35LB, JN35KA, JN35LA
;03;JN35MD, JN35ND, JN35MC, JN35NC, JN35MB, JN35NB, JN35MA, JN35NA
;04;JN35OD, JN35PD, JN35OC, JN35PC, JN35OB, JN35PB, JN35OA, JN35PA
;05;JN35QD, JN35RD, JN35QC, JN35RC, JN35QB, JN35RB, JN35QA, JN35RA
;06;JN35SD, JN35TD, JN35SC, JN35TC, JN35SB, JN35TB, JN35SA, JN35TA
;07;JN35UD, JN35VD, JN35UC, JN35VC, JN35UB, JN35VB, JN35UA, JN35VA
;08;JN35WD, JN35XD, JN35WC, JN35XC, JN35WB, JN35XB, JN35WA, JN35XA
;09;JN45AD, JN45BD, JN45AC, JN45BC, JN45AB, JN45BB, JN45AA, JN45BA
;10;JN45CD, JN45DD, JN45CC, JN45DC, JN45CB, JN45DB, JN45CA, JN45DA
;11;JN45ED, JN45FD, JN45EC, JN45FC, JN45EB, JN45FB, JN45EA, JN45FA
;12;JN45GD, JN45HD, JN45GC, JN45HC, JN45GB, JN45HB, JN45GA, JN45HA
;13;JN45ID, JN45JD, JN45IC, JN45JC, JN45IB, JN45JB, JN45IA, JN45JA
;14;JN45KD, JN45LD, JN45KC, JN45LC, JN45KB, JN45LB, JN45KA, JN45LA
;15;JN45MD, JN45ND, JN45MC, JN45NC, JN45MB, JN45NB, JN45MA, JN45NA
;16;JN45OD, JN45PD, JN45OC, JN45PC, JN45OB, JN45PB, JN45OA, JN45PA
;17;JN45QD, JN45RD, JN45QC, JN45RC, JN45QB, JN45RB, JN45QA, JN45RA
;18;JN45SD, JN45TD, JN45SC, JN45TC, JN45SB, JN45TB, JN45SA, JN45TA
;19;JN45UD, JN45VD, JN45UC, JN45VC, JN45UB, JN45VB, JN45UA, JN45VA
;20;JN45WD, JN45XD, JN45WC, JN45XC, JN45WB, JN45XB, JN45WA, JN45XA
;21;JN55AD, JN55BD, JN55AC, JN55BC, JN55AB, JN55BB, JN55AA, JN55BA
;22;JN55CD, JN55DD, JN55CC, JN55DC, JN55CB, JN55DB, JN55CA, JN55DA
;23;JN55ED, JN55FD, JN55EC, JN55FC, JN55EB, JN55FB, JN55EA, JN55FA
;24;JN55GD, JN55HD, JN55GC, JN55HC, JN55GB, JN55HB, JN55GA, JN55HA
;25;JN55ID, JN55JD, JN55IC, JN55JC, JN55IB, JN55JB, JN55IA, JN55JA
;26;JN55KD, JN55LD, JN55KC, JN55LC, JN55KB, JN55LB, JN55KA, JN55LA
;27;JN55MD, JN55ND, JN55MC, JN55NC, JN55MB, JN55NB, JN55MA, JN55NA
;28;JN55OD, JN55PD, JN55OC, JN55PC, JN55OB, JN55PB, JN55OA, JN55PA
;29;JN55QD, JN55RD, JN55QC, JN55RC, JN55QB, JN55RB, JN55QA, JN55RA
;30;JN55SD, JN55TD, JN55SC, JN55TC, JN55SB, JN55TB, JN55SA, JN55TA
;31;JN55UD, JN55VD, JN55UC, JN55VC, JN55UB, JN55VB, JN55UA, JN55VA
;32;JN55WD, JN55XD, JN55WC, JN55XC, JN55WB, JN55XB, JN55WA, JN55XA
;33;JN65AD, JN65BD, JN65AC, JN65BC, JN65AB, JN65BB, JN65AA, JN65BA
;34;JN65CD, JN65DD, JN65CC, JN65DC, JN65CB, JN65DB, JN65CA, JN65DA
;35;JN65ED, JN65FD, JN65EC, JN65FC, JN65EB, JN65FB, JN65EA, JN65FA
BN;01;JN34IX, JN34JX, JN34IW, JN34JW, JN34IV, JN34JV, JN34IU, JN34JU
;02;JN34KX, JN34LX, JN34KW, JN34LW, JN34KV, JN34LV, JN34KU, JN34LU
;03;JN34MX, JN34NX, JN34MW, JN34NW, JN34MV, JN34NV, JN34MU, JN34NU
;04;JN34OX, JN34PX, JN34OW, JN34PW, JN34OV, JN34PV, JN34OU, JN34PU
;05;JN34QX, JN34RX, JN34QW, JN34RW, JN34QV, JN34RV, JN34QU, JN34RU
;06;JN34SX, JN34TX, JN34SW, JN34TW, JN34SV, JN34TV, JN34SU, JN34TU
;07;JN34UX, JN34VX, JN34UW, JN34VW, JN34UV, JN34VV, JN34UU, JN34VU
;08;JN34WX, JN34XX, JN34WW, JN34XW, JN34WV, JN34XV, JN34WU, JN34XU
;09;JN44AX, JN44BX, JN44AW, JN44BW, JN44AV, JN44BV, JN44AU, JN44BU
;10;JN44CX, JN44DX, JN44CW, JN44DW, JN44CV, JN44DV, JN44CU, JN44DU
;11;JN44EX, JN44FX, JN44EW, JN44FW, JN44EV, JN44FV, JN44EU, JN44FU
;12;JN44GX, JN44HX, JN44GW, JN44HW, JN44GV, JN44HV, JN44GU, JN44HU
;13;JN44IX, JN44JX, JN44IW, JN44JW, JN44IV, JN44JV, JN44IU, JN44JU
;14;JN44KX, JN44LX, JN44KW, JN44LW, JN44KV, JN44LV, JN44KU, JN44LU
;15;JN44MX, JN44NX, JN44MW, JN44NW, JN44MV, JN44NV, JN44MU, JN44NU
;16;JN44OX, JN44PX, JN44OW, JN44PW, JN44OV, JN44PV, JN44OU, JN44PU
;17;JN44QX, JN44RX, JN44QW, JN44RW, JN44QV, JN44RV, JN44QU, JN44RU
;18;JN44SX, JN44TX, JN44SW, JN44TW, JN44SV, JN44TV, JN44SU, JN44TU
;19;JN44UX, JN44VX, JN44UW, JN44VW, JN44UV, JN44VV, JN44UU, JN44VU
;20;JN44WX, JN44XX, JN44WW, JN44XW, JN44WV, JN44XV, JN44WU, JN44XU
;21;JN54AX, JN54BX, JN54AW, JN54BW, JN54AV, JN54BV, JN54AU, JN54BU
;22;JN54CX, JN54DX, JN54CW, JN54DW, JN54CV, JN54DV, JN54CU, JN54DU
;23;JN54EX, JN54FX, JN54EW, JN54FW, JN54EV, JN54FV, JN54EU, JN54FU
;24;JN54GX, JN54HX, JN54GW, JN54HW, JN54GV, JN54HV, JN54GU, JN54HU
;25;JN54IX, JN54JX, JN54IW, JN54JW, JN54IV, JN54JV, JN54IU, JN54JU
;26;JN54KX, JN54LX, JN54KW, JN54LW, JN54KV, JN54LV, JN54KU, JN54LU
;27;JN54MX, JN54NX, JN54MW, JN54NW, JN54MV, JN54NV, JN54MU, JN54NU
;28;JN54OX, JN54PX, JN54OW, JN54PW, JN54OV, JN54PV, JN54OU, JN54PU
;29;JN54QX, JN54RX, JN54QW, JN54RW, JN54QV, JN54RV, JN54QU, JN54RU
;30;JN54SX, JN54TX, JN54SW, JN54TW, JN54SV, JN54TV, JN54SU, JN54TU
;31;JN54UX, JN54VX, JN54UW, JN54VW, JN54UV, JN54VV, JN54UU, JN54VU
;32;JN54WX, JN54XX, JN54WW, JN54XW, JN54WV, JN54XV, JN54WU, JN54XU
;33;JN64AX, JN64BX, JN64AW, JN64BW, JN64AV, JN64BV, JN64AU, JN64BU
;34;JN64CX, JN64DX, JN64CW, JN64DW, JN64CV, JN64DV, JN64CU, JN64DU
;35;JN64EX, JN64FX, JN64EW, JN64FW, JN64EV, JN64FV, JN64EU, JN64FU
;36;JN64GX, JN64HX, JN64GW, JN64HW, JN64GV, JN64HV, JN64GU, JN64HU
BP;02;JN34KT, JN34LT, JN34KS, JN34LS, JN34KR, JN34LR, JN34KQ, JN34LQ
;03;JN34MT, JN34NT, JN34MS, JN34NS, JN34MR, JN34NR, JN34MQ, JN34NQ
;04;JN34OT, JN34PT, JN34OS, JN34PS, JN34OR, JN34PR, JN34OQ, JN34PQ
;05;JN34QT, JN34RT, JN34QS, JN34RS, JN34QR, JN34RR, JN34QQ, JN34RQ
;06;JN34ST, JN34TT, JN34SS, JN34TS, JN34SR, JN34TR, JN34SQ, JN34TQ
;07;JN34UT, JN34VT, JN34US, JN34VS, JN34UR, JN34VR, JN34UQ, JN34VQ
;08;JN34WT, JN34XT, JN34WS, JN34XS, JN34WR, JN34XR, JN34WQ, JN34XQ
;09;JN44AT, JN44BT, JN44AS, JN44BS, JN44AR, JN44BR, JN44AQ, JN44BQ
;10;JN44CT, JN44DT, JN44CS, JN44DS, JN44CR, JN44DR, JN44CQ, JN44DQ
;11;JN44ET, JN44FT, JN44ES, JN44FS, JN44ER, JN44FR, JN44EQ, JN44FQ
;12;JN44GT, JN44HT, JN44GS, JN44HS, JN44GR, JN44HR, JN44GQ, JN44HQ
;13;JN44IT, JN44JT, JN44IS, JN44JS, JN44IR, JN44JR, JN44IQ, JN44JQ
;14;JN44KT, JN44LT, JN44KS, JN44LS, JN44KR, JN44LR, JN44KQ, JN44LQ
;15;JN44MT, JN44NT, JN44MS, JN44NS, JN44MR, JN44NR, JN44MQ, JN44NQ
;16;JN44OT, JN44PT, JN44OS, JN44PS, JN44OR, JN44PR, JN44OQ, JN44PQ
;17;JN44QT, JN44RT, JN44QS, JN44RS, JN44QR, JN44RR, JN44QQ, JN44RQ
;18;JN44ST, JN44TT, JN44SS, JN44TS, JN44SR, JN44TR, JN44SQ, JN44TQ
;19;JN44UT, JN44VT, JN44US, JN44VS, JN44UR, JN44VR, JN44UQ, JN44VQ
;20;JN44WT, JN44XT, JN44WS, JN44XS, JN44WR, JN44XR, JN44WQ, JN44XQ
;21;JN54AT, JN54BT, JN54AS, JN54BS, JN54AR, JN54BR, JN54AQ, JN54BQ
;22;JN54CT, JN54DT, JN54CS, JN54DS, JN54CR, JN54DR, JN54CQ, JN54DQ
;23;JN54ET, JN54FT, JN54ES, JN54FS, JN54ER, JN54FR, JN54EQ, JN54FQ
;24;JN54GT, JN54HT, JN54GS, JN54HS, JN54GR, JN54HR, JN54GQ, JN54HQ
;25;JN54IT, JN54JT, JN54IS, JN54JS, JN54IR, JN54JR, JN54IQ, JN54JQ
;26;JN54KT, JN54LT, JN54KS, JN54LS, JN54KR, JN54LR, JN54KQ, JN54LQ
;27;JN54MT, JN54NT, JN54MS, JN54NS, JN54MR, JN54NR, JN54MQ, JN54NQ
;28;JN54OT, JN54PT, JN54OS, JN54PS, JN54OR, JN54PR, JN54OQ, JN54PQ
;29;JN54QT, JN54RT, JN54QS, JN54RS, JN54QR, JN54RR, JN54QQ, JN54RQ
;30;JN54ST, JN54TT, JN54SS, JN54TS, JN54SR, JN54TR, JN54SQ, JN54TQ
;31;JN54UT, JN54VT, JN54US, JN54VS, JN54UR, JN54VR, JN54UQ, JN54VQ
;32;JN54WT, JN54XT, JN54WS, JN54XS, JN54WR, JN54XR, JN54WQ, JN54XQ
;33;JN64AT, JN64BT, JN64AS, JN64BS, JN64AR, JN64BR, JN64AQ, JN64BQ
;34;JN64CT, JN64DT, JN64CS, JN64DS, JN64CR, JN64DR, JN64CQ, JN64DQ
;35;JN64ET, JN64FT, JN64ES, JN64FS, JN64ER, JN64FR, JN64EQ, JN64FQ
BQ;02;JN34KP, JN34LP, JN34KO, JN34LO, JN34KN, JN34LN, JN34KM, JN34LM
;03;JN34MP, JN34NP, JN34MO, JN34NO, JN34MN, JN34NN, JN34MM, JN34NM
;04;JN34OP, JN34PP, JN34OO, JN34PO, JN34ON, JN34PN, JN34OM, JN34PM
;05;JN34QP, JN34RP, JN34QO, JN34RO, JN34QN, JN34RN, JN34QM, JN34RM
;06;JN34SP, JN34TP, JN34SO, JN34TO, JN34SN, JN34TN, JN34SM, JN34TM
;07;JN34UP, JN34VP, JN34UO, JN34VO, JN34UN, JN34VN, JN34UM, JN34VM
;08;JN34WP, JN34XP, JN34WO, JN34XO, JN34WN, JN34XN, JN34WM, JN34XM
;09;JN44AP, JN44BP, JN44AO, JN44BO, JN44AN, JN44BN, JN44AM, JN44BM
;10;JN44CP, JN44DP, JN44CO, JN44DO, JN44CN, JN44DN, JN44CM, JN44DM
;11;JN44EP, JN44FP, JN44EO, JN44FO, JN44EN, JN44FN, JN44EM, JN44FM
;12;JN44GP, JN44HP, JN44GO, JN44HO, JN44GN, JN44HN, JN44GM, JN44HM
;13;JN44IP, JN44JP, JN44IO, JN44JO, JN44IN, JN44JN, JN44IM, JN44JM
;14;JN44KP, JN44LP, JN44KO, JN44LO, JN44KN, JN44LN, JN44KM, JN44LM
;15;JN44MP, JN44NP, JN44MO, JN44NO, JN44MN, JN44NN, JN44MM, JN44NM
;16;JN44OP, JN44PP, JN44OO, JN44PO, JN44ON, JN44PN, JN44OM, JN44PM
;17;JN44QP, JN44RP, JN44QO, JN44RO, JN44QN, JN44RN, JN44QM, JN44RM
;18;JN44SP, JN44TP, JN44SO, JN44TO, JN44SN, JN44TN, JN44SM, JN44TM
;19;JN44UP, JN44VP, JN44UO, JN44VO, JN44UN, JN44VN, JN44UM, JN44VM
;20;JN44WP, JN44XP, JN44WO, JN44XO, JN44WN, JN44XN, JN44WM, JN44XM
;21;JN54AP, JN54BP, JN54AO, JN54BO, JN54AN, JN54BN, JN54AM, JN54BM
;22;JN54CP, JN54DP, JN54CO, JN54DO, JN54CN, JN54DN, JN54CM, JN54DM
;23;JN54EP, JN54FP, JN54EO, JN54FO, JN54EN, JN54FN, JN54EM, JN54FM
;24;JN54GP, JN54HP, JN54GO, JN54HO, JN54GN, JN54HN, JN54GM, JN54HM
;25;JN54IP, JN54JP, JN54IO, JN54JO, JN54IN, JN54JN, JN54IM, JN54JM
;26;JN54KP, JN54LP, JN54KO, JN54LO, JN54KN, JN54LN, JN54KM, JN54LM
;27;JN54MP, JN54NP, JN54MO, JN54NO, JN54MN, JN54NN, JN54MM, JN54NM
;28;JN54OP, JN54PP, JN54OO, JN54PO, JN54ON, JN54PN, JN54OM, JN54PM
;29;JN54QP, JN54RP, JN54QO, JN54RO, JN54QN, JN54RN, JN54QM, JN54RM
;30;JN54SP, JN54TP, JN54SO, JN54TO, JN54SN, JN54TN, JN54SM, JN54TM
;31;JN54UP, JN54VP, JN54UO, JN54VO, JN54UN, JN54VN, JN54UM, JN54VM
;32;JN54WP, JN54XP, JN54WO, JN54XO, JN54WN, JN54XN, JN54WM, JN54XM
;33;JN64AP, JN64BP, JN64AO, JN64BO, JN64AN, JN64BN, JN64AM, JN64BM
;34;JN64CP, JN64DP, JN64CO, JN64DO, JN64CN, JN64DN, JN64CM, JN64DM
BR;02;JN34KL, JN34LL, JN34KK, JN34LK, JN34KJ, JN34LJ, JN34KI, JN34LI
;03;JN34ML, JN34NL, JN34MK, JN34NK, JN34MJ, JN34NJ, JN34MI, JN34NI
;04;JN34OL, JN34PL, JN34OK, JN34PK, JN34OJ, JN34PJ, JN34OI, JN34PI
;05;JN34QL, JN34RL, JN34QK, JN34RK, JN34QJ, JN34RJ, JN34QI, JN34RI
;06;JN34SL, JN34TL, JN34SK, JN34TK, JN34SJ, JN34TJ, JN34SI, JN34TI
;07;JN34UL, JN34VL, JN34UK, JN34VK, JN34UJ, JN34VJ, JN34UI, JN34VI
;08;JN34WL, JN34XL, JN34WK, JN34XK, JN34WJ, JN34XJ, JN34WI, JN34XI
;09;JN44AL, JN44BL, JN44AK, JN44BK, JN44AJ, JN44BJ, JN44AI, JN44BI
;10;JN44CL, JN44DL, JN44CK, JN44DK, JN44CJ, JN44DJ, JN44CI, JN44DI
;11;JN44EL, JN44FL, JN44EK, JN44FK, JN44EJ, JN44FJ, JN44EI, JN44FI
;12;JN44GL, JN44HL, JN44GK, JN44HK, JN44GJ, JN44HJ, JN44GI, JN44HI
;13;JN44IL, JN44JL, JN44IK, JN44JK, JN44IJ, JN44JJ, JN44II, JN44JI
;14;JN44KL, JN44LL, JN44KK, JN44LK, JN44KJ, JN44LJ, JN44KI, JN44LI
;15;JN44ML, JN44NL, JN44MK, JN44NK, JN44MJ, JN44NJ, JN44MI, JN44NI
;16;JN44OL, JN44PL, JN44OK, JN44PK, JN44OJ, JN44PJ, JN44OI, JN44PI
;17;JN44QL, JN44RL, JN44QK, JN44RK, JN44QJ, JN44RJ, JN44QI, JN44RI
;18;JN44SL, JN44TL, JN44SK, JN44TK, JN44SJ, JN44TJ, JN44SI, JN44TI
;19;JN44UL, JN44VL, JN44UK, JN44VK, JN44UJ, JN44VJ, JN44UI, JN44VI
;20;JN44WL, JN44XL, JN44WK, JN44XK, JN44WJ, JN44XJ, JN44WI, JN44XI
;21;JN54AL, JN54BL, JN54AK, JN54BK, JN54AJ, JN54BJ, JN54AI, JN54BI
;22;JN54CL, JN54DL, JN54CK, JN54DK, JN54CJ, JN54DJ, JN54CI, JN54DI
;23;JN54EL, JN54FL, JN54EK, JN54FK, JN54EJ, JN54FJ, JN54EI, JN54FI
;24;JN54GL, JN54HL, JN54GK, JN54HK, JN54GJ, JN54HJ, JN54GI, JN54HI
;25;JN54IL, JN54JL, JN54IK, JN54JK, JN54IJ, JN54JJ, JN54II, JN54JI
;26;JN54KL, JN54LL, JN54KK, JN54LK, JN54KJ, JN54LJ, JN54KI, JN54LI
;27;JN54ML, JN54NL, JN54MK, JN54NK, JN54MJ, JN54NJ, JN54MI, JN54NI
;28;JN54OL, JN54PL, JN54OK, JN54PK, JN54OJ, JN54PJ, JN54OI, JN54PI
;29;JN54QL, JN54RL, JN54QK, JN54RK, JN54QJ, JN54RJ, JN54QI, JN54RI
;30;JN54SL, JN54TL, JN54SK, JN54TK, JN54SJ, JN54TJ, JN54SI, JN54TI
;31;JN54UL, JN54VL, JN54UK, JN54VK, JN54UJ, JN54VJ, JN54UI, JN54VI
;32;JN54WL, JN54XL, JN54WK, JN54XK, JN54WJ, JN54XJ, JN54WI, JN54XI
;33;JN64AL, JN64BL, JN64AK, JN64BK, JN64AJ, JN64BJ, JN64AI, JN64BI
;34;JN64CL, JN64DL, JN64CK, JN64DK, JN64CJ, JN64DJ, JN64CI, JN64DI
BS;02;JN34KH, JN34LH, JN34KG, JN34LG, JN34KF, JN34LF, JN34KE, JN34LE
;03;JN34MH, JN34NH, JN34MG, JN34NG, JN34MF, JN34NF, JN34ME, JN34NE
;04;JN34OH, JN34PH, JN34OG, JN34PG, JN34OF, JN34PF, JN34OE, JN34PE
;05;JN34QH, JN34RH, JN34QG, JN34RG, JN34QF, JN34RF, JN34QE, JN34RE
;06;JN34SH, JN34TH, JN34SG, JN34TG, JN34SF, JN34TF, JN34SE, JN34TE
;07;JN34UH, JN34VH, JN34UG, JN34VG, JN34UF, JN34VF, JN34UE, JN34VE
;08;JN34WH, JN34XH, JN34WG, JN34XG, JN34WF, JN34XF, JN34WE, JN34XE
;09;JN44AH, JN44BH, JN44AG, JN44BG, JN44AF, JN44BF, JN44AE, JN44BE
;10;JN44CH, JN44DH, JN44CG, JN44DG, JN44CF, JN44DF, JN44CE, JN44DE
;11;JN44EH, JN44FH, JN44EG, JN44FG, JN44EF, JN44FF, JN44EE, JN44FE
;12;JN44GH, JN44HH, JN44GG, JN44HG, JN44GF, JN44HF, JN44GE, JN44HE
;15;JN44MH, JN44NH, JN44MG, JN44NG, JN44MF, JN44NF, JN44ME, JN44NE
;16;JN44OH, JN44PH, JN44OG, JN44PG, JN44OF, JN44PF, JN44OE, JN44PE
;17;JN44QH, JN44RH, JN44QG, JN44RG, JN44QF, JN44RF, JN44QE, JN44RE
;18;JN44SH, JN44TH, JN44SG, JN44TG, JN44SF, JN44TF, JN44SE, JN44TE
;19;JN44UH, JN44VH, JN44UG, JN44VG, JN44UF, JN44VF, JN44UE, JN44VE
;20;JN44WH, JN44XH, JN44WG, JN44XG, JN44WF, JN44XF, JN44WE, JN44XE
;21;JN54AH, JN54BH, JN54AG, JN54BG, JN54AF, JN54BF, JN54AE, JN54BE
;22;JN54CH, JN54DH, JN54CG, JN54DG, JN54CF, JN54DF, JN54CE, JN54DE
;23;JN54EH, JN54FH, JN54EG, JN54FG, JN54EF, JN54FF, JN54EE, JN54FE
;24;JN54GH, JN54HH, JN54GG, JN54HG, JN54GF, JN54HF, JN54GE, JN54HE
;25;JN54IH, JN54JH, JN54IG, JN54JG, JN54IF, JN54JF, JN54IE, JN54JE
;26;JN54KH, JN54LH, JN54KG, JN54LG, JN54KF, JN54LF, JN54KE, JN54LE
;27;JN54MH, JN54NH, JN54MG, JN54NG, JN54MF, JN54NF, JN54ME, JN54NE
;28;JN54OH, JN54PH, JN54OG, JN54PG, JN54OF, JN54PF, JN54OE, JN54PE
;29;JN54QH, JN54RH, JN54QG, JN54RG, JN54QF, JN54RF, JN54QE, JN54RE
;30;JN54SH, JN54TH, JN54SG, JN54TG, JN54SF, JN54TF, JN54SE, JN54TE
;31;JN54UH, JN54VH, JN54UG, JN54VG, JN54UF, JN54VF, JN54UE, JN54VE
